Comment,Label
"Vậy mà cũng làm thầy được, tôi chịu.",1
"Sao lai co loai thay nhu the.....that duc.,cho ông này mất dạy luôn",0
Giờ mà láo nháo lên mạng phát cả thiên hạ biết còn bị thêm kỉ luật giờ không phải muốn làm gì làm,0
Mứt dậy,1
"thầy ơi là thầy,",1
"2:16 Phải đầy đủ giác quan???  Lz mẹ, thế t là ng bị khuyết tật là e0 đủ tư cách làm sinh viên để đi học à??? 
Ông thầy này sao rồi m.n",0
Mong nhà trường đuổi việc ông Gv này,1
Rất khó chịu và muốn chỉ trích với ông Gv này,0
Rất khó chịu và muốn chỉ trích ông thầy Gv,0
Lắng nội dung ông ta nói chuyện thì mọi người cũng hiểu ông ta không phải người tốt,1
"Thầy nên giảng lại ,vì lí do bạn ấy chính đáng ,,thầy phải truyền đạt cho HS dù là hoàn cảnh nào chứ.",0
Tri Thức Bắt Cóc Đạo Đức A,1
Thằng cha này lãnh lương đi dạy mà giống ông nội người ta quá. Không biết bị đuổi chưa .,0
"Trời mưa thì kệ người ta chứ mắc mớ thầy lại đi mời khỏi lớp , người ta không nghe thì phải giảng lại cho sinh viên nghe!
Thầy đúng là có tài nhưng không có đức, chắc thầy cảm thấy thế nào?",0
Ông thầy này kì cục và,1
Tao ma con di hoc nhu ngay sua thi og thay nhap vien la co,0
Ông này mà cũng được dạy láo,0
Ngồi  đó mà nói 1 tràng thì cũng mất nước bọt mà còn bị học sinh và cộng đồng mạng ghét giảng lại cho các con thì cũng thế.,0
Thay dien duoi ra khoi truong  cho roi,1
"Thầy saii, rất sai luôn á, nghe mà bức xúc",0
K có đạo đức,1
Trôi quá nhanh vãi qua 1 năm rồi,0
Lớp ông thầy giáo này mà có ng khuyết  tật thì sao,1
Thầy này mà làm thế thì tui báo hiệu trưởng lun,0
Mỗi lần thầy cô hỏi hỉu hôn để tôi giản lại ai mà dám nói hong hỉu hog hỉu một cái bị ăn chửi liền hỏi tại sao nảy giờ tui giản em không nghe không hỉu,1
Nhiều khi cũng chả có tài ấy chứ... nhiều khi hs lấy lý do mưa chẳng qua muốn thầy giảng lại đi chứ nãy e nghe e vẫn chưa hiểu thầy nói gì ấy chứ,0
Đuổi việc ông thầy này đi,1
Ma,1
Vậy thì thầy nghỉ dạy luôn đi. Tôi mà là hiệu trưởng thì sau khi xem clip này thì sẽ send 1 mail với nội dung  Từ ngày mai a không cần phải đi dạy và hãy đi học đạo đức nhà giáo lại đi nha,0
"Ông thầy lỏ vãi 
Gặp t là t chử thẳng mặc kệ ởi lại lớp hay không",1
Làm thầy có tâm xíu đi thầy giáo,2
Tức,1
Những con người đúng là không có đạo đức,0
"không chấp nhận được thầy kiểu thế đây ,  gấy áp lực người ta",1
"Có 1 sự thật không biết các bạn có biết không?
Đa số giảng viên ở các trường đại học đều có mối quan hệ bà con với nhau. Không là con thì cũng là cháu thì mới vô trong đó làm được.
Chỉ rất ít giảng viên là người có năng lực thật sự. Còn lại đa số là trèo từ từ thông qua con đường liên thông, và sự trợ giúp của anh chị chú bác trong quá trình gác thi.
Nên chuyện giảng viên không có tâm là chuyện rất bình thường.",0
Thời gian thầy lý sự thì thầy giảng lại có phải hay hơn không ? Thầy này không được bình thường !!!,2
ÔNG THẦY NÀY DẠY LÀM J THỨ VÔ DUYÊN VÔ ĐẠO ĐỨC ĐÃ MƯA TO THÌ GIẢNG LẠI IK VÔ DUYÊN VỪA THÔI CHỨ,0
"Ha, thầy giáo gì kiểu này, dạy học sinh mà dùng lời lẽ của hàng tôm, hàng cá để nói với học trò như này thì ông này nên bị đuổi khỏi nghề giáo đê ! Chứ để ông này dạy , thì học sinh sớm đi nhặt ve chai hết rồi. Gặp tôi thì tôi thì tôi chửi ông này trên Facebook hay Zalo rồi ! Hoặc là đến trường nói phong long giống như tát nước lạnh vào mặt ổng luôn á . Ổng nói lại tôi đành đánh ổng vậy. Ổng võ cao hơn tui hông????",0
em cũng tên nguyễn trường thịnh,1
Nhưng mà tôi nghe 1 đoạn thì nên nhỏ nhẹ thôi sao nói thế được? Với lại tôi nghe tiếng mưa và sấm sét khá to ( ý kiến riêng),1
Con người ta đóng tiền vô học chứ không phải mà để giáo viên la,0
Lúc nao cung bao cat bot la sao. ??? Co tai ma không co Đức sao được lam th..  nhi,1
Đuổi như thế thì nghỉ dậy đi,1
"Nghĩ mình có tri thức thì thích đối xử với học sinh như thế à ? 
Nhà trường trả tiền cho thầy là để thày dạy học sinh mà lại nói chuyện thiếu đạo đức thiệt chứ ghét",0
Ông nầy bị đuổi là dua,0
Thầy giáo này về làm vườn là vừa rồi,2
thầy giáo gì không có tâm,2
thầy này thì chiu,2
y trang ôg thầy hóa lớp 9 t,1
Thầy này không học môn đạo đức lớp 1 rồi,1
Coi chừng nha thầy bọn nó vô trường đập cho nhập viện đó,1
đi làm bảo vệ tường đi chứ làm thầy chi z chú bảo dệ,1
Ông thầy quá sai luôn trời mưa to nói học Sinh đàng hoàng rồi họ nghe,0
Người thầy của năm,2
"Phải đuổi ông thầy này, cắt bớt hay không không pít nhung 1 đoạn nv đã đủ hiểu thầy không có đạo đức nghề nghiệp, hs không nghe dõ hay không hiểu bài mà không giảng lai thì làm thầy giáo giảng viên làm gì đuổi việc",1
không cần biết clip ngắn dài như thế nào nhưng ông thầy ăn nói kiểu nầy thì phải đưa ra lời xin lổi chính thức đến lớp học là tối thiểu,0
Khi sinh viên bị đuổi khỏi lớp và ông thầy được nhà trường lấy cặp sách và giáo án của ông thầy vứt ra trường và còn để lại thông báo là: Vì thầy dọa sinh viên nên chúng tôi đã không cho anh dậy nữa. Thầy giáo chính thức đi vào thất nghiệp.,2
"Sv
Mọi người : đó là ghi tắc của sinh viên
Tui: súc vật",0
Thầy zì kì vậy,2
đây không phải thầy  thầy gì mà hổn vậy,2
Gặp ông thầy này thì thôi dell học nữa cho lành đuổi mẹ đi,0
"có gì đâu ông  Toán lớp tui cũng dzậy đóa, hs có bảo ph nhg mà bảo xong cũng chả làm gì được á, tui còn bị đuổi 2 lần nên mấy buổi sau chỉ vào điểm danh đầu giờ, cuối giờ chứ không thèm không",0
Troi mua con nguoi ta ok nghe ro cung kho chiu nua,1
làm như thế cũng làm cho sinh viên tập trung hơn nhưng hơi thô bạo và ích kỷ,1
Cho mày ( thầy giáo đuổi học sinh ) Vào tù luôn,2
không làm được thì cố mà lam chứ còn gì nữa,0
"ông thầy như kiểu dạy để kiếm tiền chứ không có uy tín để dạy học, ông này nên bị đuổi việc chứ không thể tiếp tục như này được. Vai trò của giáo viên là đào tạo các học sinh để nên người chứ, đọc có không nghe rõ muốn giảng lại mà đuổi khỏi lớp thế này thì chịu",0
Sao th này lại làm gv được nhỉ,1
Nghe không được thì tự chịu,1
Thầy đó cho khỏi làm thầy luôn đi,0
Hảo ông thầy,2
Có mà làm thầy thật là độc ác,0
"Còn ngồi trên ghế nhà trường mà thầy đã tiêm nhiễm thói xấc xược,bố láo cho các em.Thử hỏi sau này lên làm thầy các em ấy có bị thầy ảnh hưởng không.Luôn dạy phải tôn sư trọng đạo nhưng người dạy đ giữ được đạo thì về nhà dạy con mình,đừng dạy con người khác kẻo làm hư tụi nó.",0
Tôi mà thế báo cáo hiệu trưởng luôn cho đuổi việc luôn đỡ nói,0
Thầy hiệu trưởng: gan nhỉ,1
Hy vọng ông thầy này sớm về vườn,0
"Trả tiền để ổng dạy chứ có phải không công đâu mà làm như v, thôi nghỉ mẹ đi trả tiền dạy học không phải đi chơi, ăn tiền ng ta thì phải làm cho đàng hoàng không có ai mà chi tiền cho giáo viên như v cả đâu",0
Thời ấy lúc nào cũng nghe càng không cho học sinh học lại cơ,2
Dù clip có bị cắt bớt những lời thầy nói cũng không thể chấp nhận được. Ai cho thầy giáo có quyền mạt sát sinh viên,2
Có học sinh mất dạy thì cũng có thầy giáo mất dạy. Không đáng mặt làm thay đổi đi,1
Bên người ta mưa to thì nhắc người lấy tai phone làm gì kick sinh viên ra cho ổng nghỉ việc luôn đi,1
Rủ ổng lên bộ giáo dục đào tạo solo,0
"Thầy gì đâu à
Nghề giáo viên để giảng dạy cho học sinh mà vậy đó",2
Thầy giáo nói chuyện nghe có duyên quá há !,0
Thầy gì đâu vậy học sinh kiểu đó chắc đã nghỉ học từ đâu,0
Thầy tự vả luôn lỗ tai thầy bị điếc nên không nghe rõ r,0
Thầy giáo chợ búa,2
Tôi gặp ông này tôi đánh một phát không còn liêm sỉ,1
"Tôi mà gặp ông này chắc phải chửi thề quá.Học sinh thì nói thầy nói lại ạ,bên em mưa to không nghe rõ.Thầy nhắc lại được không?Thầy thì đuổi học ẻm.Còn bạn kia nói thầy không nghe rõ thầy còn chửi.Không công bằng",0
Thấy giáo không có đạo đức,1
ông thầy này vừa mới trốn trại ra,0
"không cần biết lí do là gì , khi sinh viên, học sinh yêu cầu giảng lại thì hỏi xem học trò mình không hiểu chỗ nào, giảng lại chỗ đó, không có tư cách làm thầy",2
Thầy này phân biệt dữ vậy tàn tật không học được à,1
"Tui ma lam HIEU TRUONG tui duoi viec ong thay luon khoi giai thich.  ""Gieo nhan nao gap qua nay"".",1
"mày tưởng mày dậy đh mà giỏi à, mấy kiến thức cũ rích, như cái máy lặp lại, giỏi giang gì mà hách dịch",1
"thầy đuổi ôk thầy, thầy là cái đinh mục gì, mấy cái kiến thức vớ vẩn, ra vẻ.",1
Chán'-',1
Mình  có  trí thức  những  cũng  them một  tí  lượng tâm  có đâu  ạ  mùa  dịch  ở  nhà  and  nhậu  nen lên  giờ  dạy  cao  có  như  người  mất  của  đây  mà,1
Ông thầy  ca  chon  mua to nhà  nghèo  thì  làm  gì  có  tai phon  làm  gì  có  mái nhà cách  âm  ông  giàu  ông  không bao giờ hiểu  được cái  khô  chạy  vai để  có  điều  kiện  học  online,1
Có đức mà không có tri thức thì còn có thể thay đổi được chứ có tri thức mà không có đức thì vứt,0
"mưa thì có tai phone để chưng hay gì,hoặc xin nghỉ cũng được chứ ai bắt",1
"Gì mà có đủ giác quan , rồi người ta bị khuyết tật không đủ bộ phận rồi đuổi ra khỏi lớp à , coi mà tức , mọi người thấy đúng không ạ",0
Thầy giáo mà nói chuyện chẳng ra gì,0
"Quá thiếu đạo đức, gặp mình là không để yên đâu",0
Có khi dẫn đến tâm thần vô phương cứu chữa của 1 học sinh,0
Đi ngủ là bình thường có điềm r,0
"Thầy kiểu này chắc dạy vì tiền lương,  cái gì cái nói chuyện phải tôn trọng học trò nó mới nể,",0
Thầy gì hắc ám,2
"Thầy hơi tí là dỗi hà, trời mưa to quá tất nhiên là không nghe thấy rồi, tội bạn hs quá ik :((",0
Thầy gì Mà ác vậy,0
Cho dù chưa phản ánh hết nhưng tôi vẫn thấy ông ấy hơi quá . Học sinh nhờ giảng lại mà quạo thế,0
Thầy nối thế thôi chứ không đuổi đâu cô tôi cũng bảo  đuổi mà cũng có đuổi đâu,0
Ông thầy đấy phải đuổi việc,0
"Trở  lại  ngôn  từ  của  giãng  Viên  , truoc  đó  mot  bạn  noi  với  ô  ,mưa  to  nghe không  rõ   ,ý  kiến  với  ô  giảng  Lại  bài  ,sau  đo  ô  có  lời  Noi  vô  hoc  ,không  đao  đức   &  tách  sao vien  ra  khoi  lop  hoc  t t .  ô  lại  tiep  noi  cả  lop  hoc  tự  gioi  thiệu  tên  và  noi   , có  tai  nghe ro  , Có  mat  , miệng  bình  Thường  . Cuói  cùng  ô  phán  một  câu  ông  không  nghe  rõ  !trong  khi  ở  nơi  Đó  không  có  mưa . Vậy  Tự  ông  cho  ông  không  phải  nguoi  binh  thuong   !   không  chấp  nhận  để  ông  giang  vien  nay  , đến  truong  , vì  toan  thê  phụ  huynh   không  chi  trả  tiền    cho   mot  giang  viên   vô  Đạo  Đức  thiếu  trach  nhiệm  ,thì  sẻ  bị  ô  nay  nhồi  nhét  kien  thuc  lẫn  Văn  hoá  tư  tưởng  giống  Ô  ,dẫn  đến mẩm  móng  Tương  lai  con  ,em   VN  Bằng  Con  số   0  !  Ảnh  Hưởng   nghiêm  trọng  đến  Nhiều  thế  hệ  & XH   dần  Bị  suy  thoái  về   Đạo Đức !",0
Đạo đức lớp 1,1
nếu đó là ông ta thì ông ta nghĩ gì,1
đúng,0
ông thầy đáng ghét púa,0
Ông thầy này chắc không có đạo đức rồi nghĩ sao trời mưa học sinh nghe hong rõ rồi kick học sinh luôn ms ghê ông thầy không có đạo đức,0
Thầy dạy dại làm gì không nên đi dạy,0
Có tri thức nhưng đạo đức thì bị chó tha r,1
thầy này học sinh xin phép lịch sự nghe lại thôi mà cũng đuổi học vô tâm tiệt,0
Ông này làm đúng . Hồi tui học còn gắt hơn,0
Có ông thầy như này thể nào cả lớp chả ghét hết,0
Hmmmmmmmm,1
Cái ông thầy này không biết còn phải là con người nữa không,0
Đúng là ông thay vo dung tôi nghĩ nên đuoi ong thay này ra khỏi trường đi,0
Cho tháo giầy về vườn đuổi gà cho vợ đi,0
"Nếu mà thầy không nghe vậy học sinh
 lấy gì mà nghe đúng chị tin 3 phút",0
Nghe phúc hát thấy ấm âp quá殺,1
hứ,1
Cách hát của đức phúc luôn làm hài lòng tất cả mn.,1
What'sao thầy giáo mà kiểu này á,0
Mét nhà trường,1
mình mà ở đó tự thoát luôn ! phản  ảnh lên cả trường luôn,0
Thày cì,1
Nghe rõ mà ông thầy vô duyên thế ổng ngồi trong lớp ngheko rỏ còn mình thì xem lại video mà nghe rỏ từng câu từng chữ mà mắt gì đuổi người ta,0
Thay ma vay cho ve vuon gap,1
"""Thầy cằng""",2
ông thầy rất không có đạo đức,1
có.ý.thức.không,1
Ko.dạy.được.thì.nghỉ,1
"Ko
Đạy.đưó",1
BlvckVines đã làm video về vụ việc này,1
Dổi việt luôn đi dạy làm gì cho mệt,0
Đạo đức nghề nghiệp là không có!! Nghỉ việc là vừa,0
hồi trước đi học dù nghịt những thầy cô vẫn nói chuyện nhẹ nhàng. chứ đâu như ông này,0
học tốn tiền mà còn bị sút phạm hì đeo cần học làm gì,1
Làm thầy giáo kiểu gì vậy quá đáng vừa vừa thôi,0
"Thầy Thành dạy môn lý thuyết tín hiệu của trường Sư phạm kỹ thuật đây mà, môn này học xong không hiểu gì hết.",1
Hảo thầy,2
Ông Thầy này ác quá,0
"Cái loại thầy giáo như này, hạnh hoe học sinh, cây mình là thầy giao , không coi học sinh ra gì. Mong bộ giáo dục, phải có hành vi ky luật nghiêm khắc , những thành phần giáo viên biến chất , để nên giáo dục VN , ngang tầm thế giới.",2
Làm biến giảng dạy thì đừng chọn nghề sự phạm,1
Thầy này cho nghỉ hưu đi là vừa,0
"Cái này phải gọi là thằng thầy nè, có trình độ không hẳn là có đạo đức",1
Người có tri thức chưa chắc đã có ý thức,1
Nên đuổi việc luôn thầy giáo này đi,0
Sao không chia sẻ link nhờ (,1
cho ông thầy này ra khỏi ngành...,0
nhắc lại có làm sao đâu,1
Như vậy còn được nhưng lớp mình chỉ làm ồn và nghe không rõ một chút thì xác định hạ hạnh kiểm trừ bài kiểm tra giữa kì có khi cho cả lớp ở lại,1
"sao thầy ác thế
Hs bảo giảng lại có sao đâu
mà lại đuổi",1
Hảo thầy giáo mọi cảm súc của con người mà ông thầy thật sự rất vô lý,0
Thầy gì mà láo thế giống dân sống đầu đường só chợ nc day,1
không có đạo đức,1
Người ta không nghe rõ thì người ta nói không nghe rõ mà mắc gì đuổi,1
Xác minh hay không ..Quan trọng là học sinh ngoan nói chuyện lê phép ..ma bị kích ra là co thật..thầy giáo vậy thị dạy ai đây..,1
Thầy nóng tính và khắc khe quá ! Còn dọa bốp Cổ học sinh nữa chứ !,0
Có tài nhưng không có đức ️,1
Thằn nay nó có học đạo đức đâu mà,0
Hảo thầy,2
Giáo viên nhân cách còn không ra gì. Đòi dạy ai,0
Thầy giáo gì mà không có chút văn hoá!,2
Thầy gì ác thế như thế cả lớp rời khỏi lun đi dọa dọa,0
Người không có trí thức.. Thì lam sao có tư cách làm thầy,1
"Sao không hỏi anh sinh viên kia có thật thế không đi cứ phải lằng nhằng thế cho nó ngắn gọn, cần gì phải đưa lên báo.",0
Ông này chắc cho về nhà chăn trâu quá . Người ta không nghe rõ là thầy thì phải nhắc lại cho người ta để người ta còn học hành nữa .Hết boeets ông thầy này luôn,0
Ban noi dung toi day cung co ba chi dau hoc cao hieu rong nhung không co dao duc,1
Ông này có đạo đức  hay không vậy ! Không có thì làm thầy giáo gì không biết nhỉ.,1
hihi,1
chia sẻ cho thầy đi,0
mưa to thì tay nghe vô không lấy tai nghe,1
Dù clip có thiếu đi nữa thì với một giảng viên mở miệng nói “ mắc mớ gì tui phải nói lại” là thấy không đủ tư cách làm thầy,0
Cho thầy về vườn mấy đúng,2
ông thầy đáng ghét,0
"giáo viên là truyền đạt lại kiến thức cho học sinh học sinh có thành tài là do công lao của thầy dạy dổ ,tục ngữ có câu không thầy đố mày làm nên là không sai",2
"Theo mình thì gặp giáo viên dữ hoặc nghiêm khắc mọi người thì các em sẽ chăm ngoan và nghiêm túc hơn nhưng theo mình gặp giáo viên dữ trong đầu óc mình vô lớp chỉ có tâm lý sợ hãi và đối phó th ạ , theo mình gặp giáo viên hiền vẫn thích nhất ạ",2
Thầy giáo như thế giận làm gì chứ,0
Học GDCD lúc nào cũng giảng : phải có đạo đức. Mà chắc gì giáo viên đã có chx mà dạy cho học sinh,0
Có thấy nào mà ác với con người ta vậy không,0
"tôi mà có viên gạch là tui không ngại ném vào đầu ông rồi đó 
""Có Tài Mà Không Có Đức""",0
"sao không nói với cô hoạt thầy chủ nhiệm để cô hoạt thầy nói với thiệu trưởng sử lí, vậy cho dễ hơn không",2
cho thay,0
Thấy này về nhà làm.ruong đi ok,1
Thầy như này thì chết dở rồi chắc học sinh ra trường chắc thất nghiệp hết0,0
Khi thầy giáo tới tháng:,2
Tin 3 phút mak 4 phút,1
Thầy giáo đạo đức kém,2
Ái chà chà,1
"vô đạo đức,vô nhân tính",1
"Thì đăng full video buổi học đi, nói mồm thằng nào nói không được  có uy tín dell đâu mà sợ mất",0
"thầy gì, công nhân, truyền đạt thôi",1
"trường sư phạm là đào tạo ra giáo viên, giảng viên tương lai đấy hả, rồi sau ra 1 lũ như ông thầy kia à",2
"Sinh viên được gia đình bỏ tiền ra cho đi học, và giảng viên nhờ có sinh viên mà có việc  và có thu nhập...do vậy cũng có thể coi sinh viên chính là khách hàng",2
"đủ má nghe nói mà cay giùm học sinh, gặp tui là mời lên phường giải quyết",0
"nhà trường kiểu : rất xin lỗi bác phụ huynh, sao thầy làm thế
thầy kiểu: tôi làm gì đâu oan",1
Tại sao là người nhà giáo mà ông thầy lại cục súc vậy nhể? : |,0
Sao không bật lại,1
Thế là có thêm bảng kiểm điểm và rút kinh nghiệm khắc phục.hs mà có thái độ là đuổi học liền.,0
Thằng này chắc hồi nó học bị thầy cô đuổi mắng nhiều quá nên nó làm nghề này để nó chả thù lại cái gì đã mất,0
là mình nghỉ luôn,0
"Một câu nói , đã đưa thấy thành xuống là thằng giáo",0
Chị em học ổng là em chết,0
sao không bảo không dạy thì ok biến,1
Hồi đó mình học online trời mưa không nghe rõ mình kêu thầy nhắc lại thầy rất dịu dàng và nhắc lại cho mình!,2
Thầy sử lý tình huống không có tính sư phạm thiếu tính gd học sinh,1
Người thầy như này không được,2
"Dạy học sinh Nên người 
Mà gặp thầy giáo thể loại này học sinh nào thành tài",0
Coi tin 3 phút mà thấy con nhỏ nó nói không,0
Giống thầy mình >w<,1
Lớp xong rồi còn được dạy thêm,1
Đúng là người có tri thức chắc gì có đạo đức.Đuổi luôn việc đi,0
Đấy mà là thầy,0
thay giao nay gap tao thi biet sai o dau ngay,1
Mình làm thầy để dạy dell để chửi Làm thầy mà tướng mình là văn võ triều đình Có ăn có học nhưg khôg có đạo đức với nhân phẩm,2
Đạo đức ở đâu? Văn hoá ở đâu?,1
"Ủa thầy giáo gì kì z, z ông nghĩ làm luôn đi nv ai học vô nữa",0
Vậy mà còn làm thày được à,0
Chỉ có những giảng viên như này mới có sv kế cận ghét học lại môn để kiếm lời à nên loại bỏ khỏi ngành nhà giáo .chả qua ah là giảng viên thôi chứ không phải ah ma sv có việc khi ra trường nhé,1
Thầy giáo bị tâm thần ròi thông cảm đi,0
Vậy đợi thầy nghỉ em mới nghỉ chớ,1
Thầy này không học được đạo đức này,1
"Gì kỳ vậy trời? Người ta không nghe thì thầy lại đuổi, còn thầy không nghe cũng đuổi người ta ra khỏi phòng học. Đúng ra là ông thầy đó không nghe thì ông thầy đó cũng phải bị các thành viên trong lớp học đuổi ngược lại mới đúng.",0
Đúng là thầy không có đạo đức,0
Dynamic graphics gameplay very addictive game play Christian fox football from,1
Tôi muốn thầy hiểu rõ lí do,1
cay thế nhờ...[nghiến răng],1
hừ....tôi mà là bố Hoàng tôi đến tận lớp học tôi đấm mù mắt luôn,0
Tôi là tôi cho ăn vitamin đạo đứa luôn đấy,0
thấy láo vải,1
"phải tao , tao cho 1 trận",0
Ok,1
Láo toét,1
Cho ông này nghỉ 1 tuần rồi tặng sách Đạo đức đi ạ,0
Khi thầy giáo tới tháng,2
Đấm ô thầy này đi,1
Hôm nay 4p r:/,0
"Ông thấy không nhiệt tình trong công việc, cho ong nghỉ hưu đi",0
Đạo đức ảo,1
"thấy mất dạy, chả có người giáo viên nào như thế cả, không nghe rõ thì nhắc lại, thế thì chỉ có là thầy lười, không muốn giảng lại",0
Loại người thầy như này là nhà trường sẽ đuổi dạy ngay,0
Ko cs tai phone thì lmf sao tại sao cs ng' thầy kiểu đấy nhỉ,1
v học làm gì nữa,1
Ông đó đúng là không có đạo đức,0
"Làm nghề nhà giáo không có đạo đức cũng tốt nghiệp làm giáo viên được,không cho ông này về vườn lại nể sgd",1
Người này không có đạo đức,1
Đạo đức giả,1
Thầy gì mà ác thế,0
Thầy cứ tưởng thế là ngầu,0
"ỦA,THẦY KHÔNG NGHE RÕ THÌ THẦY TĂNG TIẾNG MÁY CỦA THẦY LÊN,MẮC MỚ GÌ ĐUỔI HỌC SINH CỦA THẦY HẢ.",1
Đuổi ông thầy này đi khỏi cần dạy nữa ý thức tồi,0
Má thế còn đòi làm thầy giáo,0
Ác,1
Sao nhà trường không đuổi cái thầy đó đi nhờ,1
Có tri thức nhưng không có đạo đức thì dù có giỏi đến mấy cg không thành công,1
Ông thày kho tính quá,0
Gặp t t đập rồi á,1
Ông này thăng thiên sớm,0
cảm ơn Thầy nhìu aj^^,2
Người này không xứng đáng làm thầy. Nên đi học lại đạo đức,1
ông thầy này ác ghê thế hông nhắc lại cho HS mà còn đuổi hs ghê thế,0
"Thầy tôi là trùm trường,là đây chứ đâu",0
Tui thề luôn gặp ôg thầy vô văn hoá này chắc xin nghỉ học luôn,1
"Nói vậy thì ra thể thống gì vậy , mình nói vậy để thấy rằng thầy phải ra thầy , đạo Đức chuẩn mức , dạy phải có tâm .",1
Thầy ông nội à,0
Chúng uhj,0
đi học đóng tiền. đúng ra bạn học sinh là người đuổi ông thầy thì đúng hơn. nhà đéo có tay nghe lấy gì đeo. còn máy tính cùi bắp lấy cam đâu ra,1
Thầy giáo kiểu gì kich học sinh,2
"Kể cả khi ngồi trên lớp, sv có đủ mắt mũi tai để nghe, nhưng sv chưa hiểu thì đạo đức nghề nghiệp của thầy cô, là có trách nhiệm giảng giải cho sv hiểu khi được các e đề nghị. Giọng về vườn là chuẩn lắm",0
Tội nghiệp cho em Sinh viên,0
Có tài mà không có đạo đức,0
"Làm dọng dậy t lên trườg cạo đầu ô thầy chứ làm thói như z 
Tứk á :/",1
"Ko bình thường yêu thương , thấu hiểu mà còn gay gắt kiểu này học làm gì nữa",0
"Làm Thầy như thế này thì bị đuổi việc mốt khỏi dạy HS, đúng là thầy giáo không bình thường giảng dạy.",0
trường đuổi dạy thầy đi,1
Thầy dạy kiểu này tui mong đuổi omg này ik lun cũng được chứ dạy kiểu này là toan,0
Ủa thầy nói mấy ông giáo dục nghe liền .còn học sinh lên tiếng chẳng ai nghe .có cảm thấy một ruột không vậy,0
Ông thầy bị lãng tai mà,0
Nghĩ đi mất đạo đức,1
Đeo kiến giã dạn đó mà,0
"chắc hôm đấy thầy dạy nhiều nên mệt, dẫn đến căng thẳng, hoặc không...",2
Em học sinh hiếu học và ông thầy thiếu đạo đức,1
Em chưa học ai như thây cả em  học thầy mưa to đang còn dạng lại nữa,1
tin 3 phút thành tin 4 phút mất tiêu r,1
Thầy vãi vậy,1
Người thầy ác độc,1
"Với tư cách là một giảng viên, tôi cho rằng người thầy thiếu kỹ năng sư phạm, thiếu kỹ năng năng giao tiếp. Dù sinh viên có sai đến đâu cũng không sử dụng ngôn từ  như thế và quyết định như  thế.  Dù không chấp nhận vẫn có thể nói theo cách khác.  Hơn nửa,  chỉ bực  một sv lại đem câu chuyện ứng xử cho các sv còn lại. Sai lại chồng  sai. Các đồng nghiệp của tôi nên có cách nhìn mới xem người học như là một khách hàng. Người dạy như vậy thì còn giáo dục được ai.",0
có tài mà không có đức,0
Ủa thầy gì mà hung dữ vậynếu là tui chắc tức lắm thầy giáo như vậy là phải trừ điểm đạo đức,0
Người mà người ta đã có tài thì chắc gì người ta đã có tâm,0
Kiện ông ta tội tỉ nhục sinh viên khi nạt nộ bắt họ tự nói có đi tai mắt mũi...nội dung không liên quan bài học,0
Đề nghị ngành giáo dục đuổi cổ ông giáo mất dậy này...,1
"Ông ""thầy"" này quen bắt nạt học sinh, ra đời nghiệp không quật mới lạ!",0
Xin infor ông thầy này để tôi cho bay cái,1
Chắc nam sinh tức lắm,0
Thầy như zay  nghỉ dạy đi,0
Thây giao thao day,1
Ko bình thường những người có rris thứ chắc gì đã có đạo đức,1
Thầy giáo mà như vậy thì dạy học sinh kiểu gì thầy giáo gì mà không có đạo đức gì hết dạy học sinh làm cái gì .,0
Ông thầy này mai mốt mua sách đạo Đức lớp 1 học lại đi,1
Ông này ngông vãi,0
Phải mjk là chửi nhau rồi,0
"Thầy gì kì,thầy có tri thức mà nói chuyện không nghe lọt lỗ tai chút nào️",1
Ko bao giờ thi vào cái trường này nữa....,1
Thay âm binh chương  khí,1
Nói quá nhiều mà không nghe thì quạo đúng rồi nên theo tui nghĩ ông học sinh đúng,0
"""Không thầy đố mày làm nên"" Haizzz thầy này tính nóng như kem",0
thấy giáo gì đâu tính như con nít không bằng :>,0
gặp trường này chắc tui cho ổng hot tóp tóp lun quá,0
đồ ông thầy đáng ghét . đề nghị hiệu trưởng đuổi việc cái ông thầy này .,0
Cũng là cái  dây kinh nghiem. Rồi rút hoài không hết,0
Thầy nói mỗi lần không hiểu tui giảng lại cho còn thầy giáo này thì khác rất là mất dạy,0
"Chỉ là lỡ thôi, giả dụ có người khiếm khuyết thì sao nhở, kiểu không giống người thì ra khỏi lớp ư??",1
Thầy ác thế,1
Thầy giáo bị khùng hả trời,0
nhu lop tui thi thay cuoi xong thay bao thay xin loi de thay giang lai thui,1
thầy giáo này làm không đúng tẹo nào,2
MC nói phải rõ nhé không bị thầy đuổi đấy..,0
"Thầy bắt nói, rùi bảo anh này tôi không nghe gì cho ra ngoài. Khả năng tai thầy kém ...cho ra khỏi ngành đi",0
thầy giáo không có trách nhiệm để dạy học sinh,2
Hèn chi sinh viên thất nghiệp nhiều toàn là thầy cằng,0
Ngành giáo dục biến chất rồi nếu kg kịp thời chấn chỉnh,0
ai nói đây là người coi,0
Thay giao không co dao duc,1
"Tôi thấy thầy giáo bắt mọi người đọc tôi tên gì có đầy đủ miệng, tai giác quan đầy đủ như người bình thường là xúc phạm, nếu tôi đang học tôi sẽ xin nghỉ vì bị xúc phạm",1
Có tri thức nhưng không có đạo đức thì thầy thiếc làm gì ?!,1
Đó là lí do vì sao học sinh không bao giờ  hỏi thầy cô giảng lại bài,2
