Comment,Label
"thầy cảm ơn em, chúc em học tốt nhé 3",2
"thầy cảm ơn em nhiều nha, đọc được bình luận của em giúp cho thầy có rất nhiều động lực để cố gắng và nỗ lực nhiều hơn 3",2
thầy cho em hỏi là bao giờ nên học kanji ạ,1
thầy cảm ơn em thầy chúc em học tốt nhé 3,2
thầy cảm ơn em nha  chúc em học tập tốt,2
thầy cảm ơn em nhiều nha  chúc em học tập tốt,2
thầy cảm ơn em nhiều nha  thầy hy vọng những video này sẽ giúp ích cho các em trong quá trình học,2
thầy dạy kĩ quá,2
thầy giảng tuyệt quá,2
quá hay thầy ơi. cảm ơn thầy nhiều. mong thầy sớm mở trường,2
sách của em phòng họp là kaigishitsu mà,1
em biết ơn thầy!!,2
thầy dạy quá tận tình và rất dễ hiểu.minh học trên lớp chả hiểu gì lên xem của thầy hiểu ngay.quá hưu ích.cảm ơn thầy rất nhiều.,2
"bạn bao nhiêu tiền?, tát bốp bốp bốp bốp. thầy vui tính phết.",1
thầy dạy rất là dễ hiểu cảm ơn thầy ạ...mới học được 3 bài còn 22 bài nữa mới được n5,2
thầy có thể ra những video kaiwa và luyện phản xạ không ạ,1
"thầy nhìn đẹp trai, dạy dễ hiểu và nhìn thầy hiền nữa. cảm ơn thầy về các bài giảng tuyệt vời này. chúc thầy và trung tâm ngày càng phát triển",2
thầy có dạy ở trung tâm không ạ???,2
"thầy tuyệt vời lắm luôn, dễ hiểu, vui vẻ thầy dạy thêm kanji nữa đi ạ , em đang thấy khó quá huhu",2
sao phòng họp mà thầy đọc là jimusho???,1
"thầy giảng rất dễ hiểu, duyên lắm ạ",2
"chúc các bạn học tốt, nhưng t khuyên hiện tại đừng đi nhật không có tiền đâu tiền đang mất giá thuế thì tăng, tránh xa ngành xây dựng, tránh xa ngành hái củ sen, còn lại ai muốn thì đi, 18-4-2023",1
"thầy ơi ở 40 phút 57 giây á,e nghĩ là nếu là bé yamada thì phải dùng hậu tố là chằng chứ ạ,đúng không thầy??",1
thầy ơi có file để làm mỗi ngữ pháp qua các bài không ạ,1
cám ơn thầy chúc thầy nhiều sức khỏe ạ,2
"thích nhất cái khái quát nội dung chính ngay đầu bài của thầy, đến lúc ôn lại rất dễ ôn
quá tuyệt thầy ạ, em đi học trực tiếp ở trung tâm còn không được như thầy dạy nữa l. 1 like cho thầy ạ",2
"thầy dạy rất dễ hiểu, may mà mình biết đến kênh này",2
"thầy cho em hỏi em muốn mua sách từ vựng về học thêm, nhờ thầy giới thiệu giúp quyển sách dễ học a",1
em đánh giá cao về bài viết của thầy,1
em cảm ơn thầy nhiều,2
"cảm ơn thầy , không thể có từ nào diễn tả được bài giảng của thầy , em xin dùng 2 từ tuyệt vời , cảm ơn thầy về tất cả các video",2
chân thành cảm ơn thầy ạ !!!,2
thầy dạy hay quá,2
thầy cho em hỏi làm sao để phân biệt khi nào ngta hỏi trường học ở đâu và khi nào ngta hỏi tên trường học ạ?,1
chúc muộn thầy 2011 vui vẻ ạ,2
cảm ơn thầy nhiều ạ,2
giờ ổn chưa bác,1
thục pẩm vung kanto được a,2
tùy may mắn vào công ty tốt thì lại chả ngon quá  t làm xây dựng visa ks sang lương về tay 26-27man nhà ở miễn phí,1
"đa số là mấy cha chọn đơn tào lao rồi chán nãn, chứ đi đơn ngon mỗi tháng về tay 20-25 lá gửi về nhà 20 triệu mỗi tháng",1
"hái củi thầy thì ngta ghi lên đơn là đơn gì ạ, để em biết em né ra ạ, vì em cũng đi đơn nông nghiệp ạ",1
thầy cảm ơn em nha,2
"cảm ơn thầy,",2
"cám ơn thầy nhiều ạ. em coi nhiều kênh, thấy thầy dạy rõ và dễ hiểu nhất ạ. em chúc thầy thật nhiều sức khỏe.",2
25:40 câu 1 kanji của phòng họp là hội nghị thất chứ không phải sự vụ sở ạ,1
cảm ơn thầy nhiều ạ chúc thầy nhiều sức khỏe,2
"hình như chỗ phần dịch câu, thầy nói nhầm giữa văn phòng với phòng họp hay sao ý ạ ( 258). với đây cũng là giáo viên em thấy dạy vui và dễ hiểu nhất từ trước đến giờ . mọi người nên học nha",1
cảm ơn thầy qá tâm huyết ạ,2
đúng là mất ngủ khi học người thầy hài như này. những bài học rất tuyệt vời. cảm ơn thầy,2
anh có nhận dạy ol không a..e đang học tiếng nhật yếu quá không nhớ gì học trước quên sau,1
học cấu trúc ngữ pháp với thầy và nhớ cả từ vưng. cảm ơn thầy nhiều ạ.,2
từ khi xem clip của thầy em cảm thấy tiếng nhật dễ hiểu mà thấy nó rất thú vị chứ học trung tâm theo 1 khuôn khổ cảm giác gò bó khó chịu mà không hiểu lắm.,2
chúc thầy luôn thành công ạ,2
quá hay và rất có tâm,2
"thầy cùng quê với em, rất tự hào ạ",2
cảm ơn thầy rất nhiều ạ . chúc thầy luôn mạnh khỏe và thành công.,2
đúng rồi em nha.,1
cảm ơn em đã theo dõi và ủng hộ thầy.. chúc em học tốt nhé,2
cảm ơn em đã góp ý nhé..  thầy sẽ sửa lại nghĩa tiếng việt.,2
"thầy cảm ơn em nhiều nhé, khi học có gì không hiểu thì đừng ngại để lại bình luận, thầy sẽ trả lời em sớm nhất có thể.",2
cảm ơn góp ý của ngọc nha  thầy sẽ xem lại nhé..chúc em học tốt!,2
"thầy cảm ơn em nhiều nhé, em học có gì không hiểu thì đừng ngại để lại bình luận, thầy sẽ trả lời sớm nhất có thể nhé .",2
học tiếng nhật nếu không có chút muối thì nhạt và dễ gây buồn ngủ lắm em ơi. thầy chúc em học tốt và có gì không hiểu thì đừng ngại bình luận cho thầy biết nhé!,1
"giọng thầy vừa truyền cảm, giảng dạy tỉ mỉ từng câu tưng chữ. nghe dễ hiểu, 1 câu chứa nhiều mấy từ vựng nên nếu nhớ cả câu thì thuộc luôn từ vựng. em thấy học tiếng nhật càng lúc càng thú vị.",2
"thầy cảm ơn em rất nhiều, chúc em học tốt!",2
"thầy cảm ơn em rất nhiều, chúc em học tốt.",2
em cảm ơn thầy nhiều ạ,2
em điền trợ từ hay bị lú quá,0
em phải học thầy trước khi học cô giáo dạy,1
1giờ 22phút cái túi này của nước nào bên  lớp em dạy kono nào kêu đây là túi của nước nào mới kore mới học tới bài 3 nên cũng không biết ai đúng nhưng em nghĩ thầy sai á,1
thầy dạy hay lắm và có tâm nữa,2
"bài giảng dễ hiểu lắm thầy ạ, onegashimas",2
"bạn giảng rất có tâm 
mình học cô giáo kia chỉ kiểu hướng dẫn cho trung tâms học thôi ấy đến khj trung tâms không hiểu thì lại nổi điên lên nhiều khj rất là buồn cười ấy",1
thầy giảng dễ hiểu .e cảm ơn thầy nhiều,2
cảm ơn thầy .. chúc thầy thực hiện được ước mơ sớm,2
hay quá anh,2
cảm ơn thầy ạ,2
chào thầy chúc thầy sức khỏe,2
cảm ơn thầy rất nhiều ạ,2
minasan ozaimasu là đọc tắt của minasan ohayogozaimasu ạ ?,1
"ơ thế muốn hỏi công ty, trường học,.. bạn ở đâu thì sao ạ thầyse",1
thầy dạy tâm huyết quá,2
1:20:10 là 3man phải không ạ,1
được em nhé!,1
đung roi van phong va phong hop khac nhau,1
"thầy ơi ỏe bài 2 trên sách cũ phong họp kaf  kai gi shi chư .. không phải gì mư sồ. gì mừ sồ trên sách  xanh nó lại là văn phòng
.. không bên nào đúng thầy",1
"em cảm ơn thầy nhiều ạ, em rất vui khi biết đến kênh của thầy ạ",2
cảm ơn thầy cô rất nhiều ạ. em lại xong 1 bài nữa rồi.,2
e cảm ơn thầy,2
cảm ơn thầy rất nhiều! mong sớm được xem thầy chinh phục piano ạ !,2
"không còn gì để nói cả tuyệt vời quá thầy, từ khi học trước bài của thầy lên lớp tự tin hẳn thầy ạ",2
bài giảng của thầy dễ hiểu lắm ạ 3,2
cảm ơn thầy,2
"ikura hoi duoc cho con nguoi nha thầy , may em gai trong khach san tinh ai ay",2
hay quá thầy ơi,2
"người thầy vĩ đại, là người thầy biết truyền cảm hứng",2
thầy dạy rất dễ hiểu ạ,2
cho em hỏi tên người thì dùng hira hay kata a,1
thầy nhầm phòng họp với văn phòng rồi ạ,1
em cám ơn thầy ạ,2
25:43 thầy nhầm phòng họp thành văn phòng ạ. 1:20:01 3man ạ không phải 3sen ạ hihi,1
em cảm ơn thầy ạ,2
đúng rồi em ơi. nên học trước khi lên lớp nghe cô giáo giảng lại sẽ dễ hiểu hơn rất nhiều.,2
"cảm ơn em đã theo dõi bài giảng, chúc em học tốt và đạt kết quả cao em nhé",2
dạ vâng 3,2
chuẩn bạn mình xem ú ớ nhầm,1
"không có video bài 5,6 á thầy ơi",1
thầy  ra bài 5 đi ạ.,1
cảm ơn thầy chỉ dạy có tâm video cụ thể,2
sao thầy không ra bài mới ạ ngữ pháp thầy dạy rễ hiểu mà  đến b4 thôi đã hết r,1
cảm ơn ạ,2
chúc em học tốt và đạt kết quả cao nhé,1
thầy giảng dễ hiểu lắm ạ,2
"cảm ơn thầy đã rất tận tình chỉ bảo thầy giản nghe là hiểu liền, chúc thầy nhiều sức khoẻ và thành công nhé",2
"dạy dễ hiểu. giọng phát âm rõ ràng, dễ nghe không bị ngọng n-l",2
tức là cái cấu trúc câu từ - đến thì không cần dùng trợ từ ni à thầy,1
thầy ơi tôi làm việc lúc 9h ngữ pháp cuối là wa ta shi nha thầy không phải anh na ta đâu hehe,1
ngày mai không đi làm với ngày mai nghỉ hai câu này về nghĩa có khác gì nhau mà lại là phủ định với khẳng định hả thầy..,1
cảm ơn thầy sẽ rất nhiều nhờ có bài giảng của thầy sẽ mình học rẻ hơn,2
câu anh yamada đã thức dạy chưa vẫn có thể là kđ phụ thuộc vào câu người hỏi,1
hay quá thầy,2
thầy giảng rất tận tâm cảm ơn thầy ạ,2
ôi may quá thầy đã lấy lại được kênh rồi,2
e học mãi không vào nghe thầy giảng dễ hiểu lắm ạ,2
thầy dạy tuyệt,2
"cho em hỏi là: khi học xong bảng chữ cái thì sẽ học hết 50 bài từ vựng rồi học 50 bài ngữ pháp. hay mình sẽ học xen kẻ, bài từ vựng 1 - bài ngữ pháp 1; bài từ vựng 2- bài ngữ pháp 2 thế ạ. mong được thầy giải đáp ạ! em cảm ơn thầy ạ!",1
thầy ơi cho em hỏi là tự học thì học nghe với nói ở đâu vậy ạ,1
có chữ không  thì nó là phủ định,1
chúc em sớm chinh phục được n4 nha,2
trạng từ chỉ thời gian có thể đứng đầu hoặc cuối đều được nhé em!,1
thầy cảm ơn em nhé,2
thầy cảm ơn em  chúc em sớm chinh phục được hết kiến thức n5 n4 nhé,2
tưởng mất luôn rồi,1
kiki thầy quay trở lại với em rồi nha,2
vậy là giờ em xem xong video em hiểu rồi đúng không em,1
kiki thầy cảm ơn em nhiều nha,2
"xen kẻ nha c, nma học kĩ từ vựng hẳn học ngữ pháp không là bị rối ạ",1
cảm ơn bạn nhiều nha,2
em học xong chương trình n5 n4 thì có thể học kaiwa nha,1
thích học của thầy quá. dễ hiểu lắm ạ,2
"thầy cho em hỏi 
trình n5 có nên học chữ hán luôn không hay là để sau vậy",1
minh van chua hiểu lắm,2
16:44 ủa em tưởng phải dùng mashita chứ nhỉ. vì nó là quá khứ tối qua bé đào ngủ lúc mấy giờ mà. em thấy thầy mới chỉ sửa từ thức dạy thành từ ngủ thôi không thấy sửa masu thành mashita,1
"mình mới học mà chắc tại cái tuổi tác lên không khó nhớ từ mới thầy có cách nào để ghi nhớ tốt không vậy, cảm ơn thầy",1
ngày 14 ạ. em phải chia thành nhiều ngày để học không thì quá ngộp với kiến thức lẫn từ vựng thầy ạ.,1
cảm ơn thầy rất nhiều ạ trên lớp học không kịp vì giáo viên giảng ngắn gọn đi bài nhanh nên không hiểu chưa định hình tiếng việt là gì thì qua luôn về xem thầy lại rất dễ hiểu luôn nếu thầy không làm cái clip này là em bó tay,2
cô cảm ơn và hàng ngày vẫn học tn của nhắn tin thầy. hy vọng thành công và thành công!,2
"em cảm ơn thầy rất nhiều,em học ở trung tâm không hiểu bài và hơn nữa là em học không nhớ,từ lúc biết đến thầy em đã học lại từ đầu và thầy dạy rất dễ hiểu. em cảm ơn thầy rất nhiều ạ. em chúc thầy thật nhiều sức khỏe ạ",2
"cô đang học đến bài 4, cảm ơn nhắn tin thầy rất nhiều, dễ hiểu và cô rất có hứng thú học tn.",2
"cảm ơn thầy rất nhiều, bài giảng của thầy rất hay và dễ hiểu",2
"cách bước vào bài giảng thực sự rất thu hút ạ! các bạn học mới hay ôn lại cũng thực sự rất tiện! không tràn lan, rất logic và hệ thống ạ! cảm ơn thầy rất nhiều!",2
thầy dạy hay và dễ nhớ ạ. em cảm ơn thầy nhiều ạ,2
thầy ơi em muốn đăng ký thầy dạy riêng cho kaiwa cho có được không ạ,1
thầy có tam quá xem rất dê. hiểu ạ,2
"em cảm ơn thầy ạ, bài giảng của thầy rất hay và dễ hiểu ạ",2
"trước tiên em cảm ơn thầy vì thầy dạy nhiệt huyết, dạy rất chi tiết và có phần ôn tập nhiều để có thể luyện khi vừa mới xong 1 phần bài học, em xem thầy dễ hiểu lắm ạ, bên cạnh đó em cũng xin góp ý là em đã học ở kênh thầy từ bài 1 đến bài 4, một số slide có sự sai sót về chính tả, vì em vừa nghe giảng vừa chép bài trong slide luôn ạ. nhiều khi có nhiều người họ cũng chép bài từ slide ra, họ không để ý về lỗi chính tả, sau này họ lấy ra học, họ sẽ thắc mắc và không biết chỗ ví dụ đó, từ đó nó có nghĩa là gì, sẽ tốn thời gian ạ",1
"1 tuần nữa là phỏng vấn mà giờ mới học b4 lo quá ạ, bài 4 này trên lớp dạy ít, xem thầy em hiểu thêm được rõ và nhiều hơn ạ, cảm ơn thầy nhiều ạ,",2
thầy cảm ơn em nhiều   cố gắng chăm học đừng phụ công thầy quay bài nha,2
n5 học luôn được là tốt nhé em!,1
em chưa hiểu ctnp nào em nhỉ,1
em cảm ơn nhiều lắm ạ. vô cùng biết ơn anh.,2
"câu này hỏi là hàng tối, bé đào... nên không sử dụng quá khứ nhé em!",1
"về từ mới thì thầy nghĩ là chỉ có cách học thật nhiều để nhớ. bạn nào khó nhớ hơn nữa thì ngồi nhẩm rồi viết ra nhiều, dần dần sẽ nhớ em à.",1
chậm một chút nhưng không từ bỏ là được em nha,1
thầy cảm ơn em nhiều. chúc em sớm chinh phục được kiến thức jlpt  n5 nha,2
dạ cháu cảm ơn cô nhiều ạ,2
"thầy cảm ơn em nha  chăm chỉ đừng phụ công thầy quay bài, và cố gắng chinh phục hết kiến thức n5 n4 thầy đã đăng nữa em nha  chúc em học tiếng nhật thật hiệu quả!",2
dạ cháu cảm ơn cô. cô cố gắng kiên trì nhé ạ,2
uki em nha. chúc em sớm chinh phục được hết kiến thức n5 nhé,2
thầy cảm ơn em rất nhiều. cố gắng chăm chỉ không phụ công thầy quay bài nha em,2
thầy cảm ơn em nhiều nhé! chúc em sớm chinh phục được khoá học n5 nhé,2
thầy chào em. hiện tại thì thầy có bài giảng kaiwa dành cho các bạn học từ n4 n3. em có thể tham khảo để học miễn phí nhé. em tìm chuỗi video giao tiếp tiếng nhật cùng minato nhé em!,1
vâng em cảm ơn thầy ạ,2
thầy cảm ơn em nha,2
kiki thầy cảm ơn em nhiều. thầy chúc em sớm chinh phục được khoá học n5 nha,2
thầy cảm ơn em nhé. thầy sẽ cố gắng dành thêm thời gian để khắc phục những sai sót này. chúc em học tập thật tốt và tiếp tục gặt hái thành công trên con đường chinh phục tiếng nhật nhé,2
mình học bài 1 phỏng vấn rồi,1
đỗ trường rồi,1
mình sang nhật gần 2năm .bị đồng nghiệp giỏi tiếng hãm hại .mới thấy cần học tiếng để bảo vệ bản thân.lại học thầy từ đầu.,1
cảm ơn thầy nhiều ạ thầy giảng chi tiết có tâm nữa,2
thấy bài giảng hay nhất những bên khác thật tuyệt vời cảm ơn thầy tiệp rất nhiều,2
sen cho em hỏi nếu vậy 4p đọc là yon pưn hả sen,1
"theo như em thấy thì cái bài 4 này, phần khó nhất là đếm giờ phút giây",1
"thích học thầy cực vừa học vừa cảm nhận được năng lượng tích cực từ thầy,thầy vui tính không làm cho bài giảng khô khan rất biết ơn và cảm ơn thầy đã tạo điều kiện cho các bạn các anh chị cô chú có nhu cầu liên quan đến tiếng nhật có thể tiếp cận được ngôn ngữ nhật ạ,cảm ơn thầy ngọc tiệp rất nhiều ạ.",2
"cảm ơn thầy rất nhiều ạ, em mong ngày nào đó em nghe hiểu và nói được tiếng nhật như thầy ạ 3.",2
rất dễ hiểu luôn ạ,2
tiếc là thầy không dạy kanji theo từng bài như này nhỉ,1
fung là số nguyên tố anh ạ,1
"thầy ơi , có ai học trên youtube mà lấy được bằng n4 chưa ạ . tại em muốn lấy bằng n4 nhưng không thể đi ra trung tâm học được . tại em học vì đam mê thôi",1
a dạy rất dễ hiểu tận tình..cảm ơn anh rất nhiều,2
thầy ơi chị muốn học giao tiếp đơn giản thầy dạy chị được không chị hiện 50 và căn bản chị chưa biết gì,1
cảm ơn a,2
biết đến thầy muộn. nhưng muộn còn hơn không. cám ơn thầy ạ,2
trung tâm có lớp học 1:1 không á,1
bài 4 em thấy là khó. học trên lớp không có nhịu nên khó hiểu lắm. cảm ơn thầy vì video này. trong lúc em rất cần mừng dễ sợ,2
cố gắng lần này phải quyết tâm học bằng được nhé em! thầy tin là sự cố gắng của em bây giờ sẽ vượt qua được mọi khó khăn!!!,2
"không ngờ lại được thầy trả lời.cảm ơn thầy em vừa học vừa nghĩ sao lại có người dạy học tận tâm như thế này .chúc thầy thật nhiều sức khỏe luôn hạnh phúc và thành đạt. em cũng như những người tự học khác, vô cùng biết ơn sâu sắc bởi thầy giảng bài bằng cả tấm lòng,chân thành, . cảm ơn thầy",2
thầy cảm ơn ngân nhiều,2
thầy cảm ơn em nha  thầy đăng đầy đủ 50 bài mina rồi. em cố gắng học hết nha,2
may có thầy chứ học trên trung tâm khá nhanh về xem youtube ôn lại,1
dạ em cảm ơn sen,2
thầy cũng thấy vậy  cố gắng chinh phục em nha,2
"thầy không chỉ vui tính, dạy hay mà còn đẹp zai nữa đúng không em  
thầy đùa thôi  thầy cũng mong là có thật nhiều những anh chị cô chú học tiếng nhật sẽ được học miễn phí qua những bài giảng này. thầy cảm ơn em nhiều nha 3",2
e vừa học vừa cười ha hả bọn bên cạnh nói con điên học gì mà cười em bảo cứ chịu bỏ thời gian ra học đi vừa được cười vừa được có kiến thức. cảm ơn thầy những bài học hay nhiều ý nghĩa ạ,2
chỉ cần bản thân em thường xuyên nỗ lực thì sẽ được như thầy thôi. em cứ cố gắng nha,1
thầy có dạy kanji trong khoá học trực tuyến nhé em,1
e muốn đăng kí học n5 của thầy ạ,1
thầy thấy có bạn học trên youtube mà đỗ rồi đó em ơi  nhiều bạn nhắn tin cảm ơn thầy nên thầy vui lắm  em cũng cố gắng chinh phục nhé,2
anh chúc em học tập hiệu quả nhé,2
"em chào chị. em đang đăng nhiều video trên kênh, c có thể học giao tiếp qua những video đó nha. em chúc chị học tốt ạ",1
thầy rất vui vì bình luận của em. thầy cảm ơn em nha,2
trung tâm không có lớp 1-1 em à,1
thầy chúc em học tập tốt thi đạt kết quả cao nhé,2
"thầy giảng dễ nghe, dễ hiểu, cuốn hút, em muốn học thầy trực tiếp",2
lúc ở việt nam không lo học h sang đây bít sao lúc học không chịu không,1
lúc ở việt nam không lo học h sang đây bít sao lúc học không chịu không,1
đang sống và học tập ở canada nhưng lại thích học tiếng nhật của anh,1
thầy dạy rất hay,2
mới học đến bài 4 vô tình thấy được video của thầy . thầy giảng rất có tâm dễ hiểu  . cảm ơn thầy rất nhiều,2
"cảm ơn thầy nhiều ạ bây giờ em mới biết là tiếng nhật cũng chia động từ quá khứ, hiện tại tương lai như t. anh í",2
dài dòng quá,0
thật sự rất thích những bài giảng của thầy. để giảng được chi tiết nv thật không đơn giản.,2
em à anh học bị lẫn nhau tiếng trung quốc. giờ học tiếng nhật nẫn khó quá em có cách gì chỉ anh mấy anh đi làm giàn giáo,1
may quá vì thấy video của thầy. em đang bị loạn phần này ạ.,2
"em tự học tiếng nhật ở nhà, nhờ những bài dạy ý nghĩa của thầy mà em cảm thấy dễ tiếp thu hơn. em cảm ơn thầy nhiều ạ!",2
"em xin gửi tới thầy lời cảm ơn chân thành bởi sự nhiệt huyết,tận tình của thầy !",2
10đ thầy ơi,2
"em cảm ơn  a, video cua  rât co tâm anh chi tiêt va rât dê hiêu a. em chuc  co thât nhiêu sưc khoe va thanh công nhe",2
1 câu hơi vô nghĩa nhưng nhớ luôn thứ trong tuần: gét sư kả sui mò kua kín do í chị,1
"muốn đi nhanh thì đi 1 mình
muốn đi chắc thì đi cùng đồng đội",1
thầy chúc em học tập tốt và thi đạt kết quả cao nhé,2
thầy dạy ở namba osaka phải không ạ,1
"10:00 những thời gian không có con số cụ thể như ngày mai, sáng nay đứng đầu câu được không thầy ơi",1
h em mới học nhưng clip nào học xong cũng like nha,1
cảm ơn bài giảng của thầy,2
10điem cho thầy.,2
thầy dạy rất dễ hiểu và có tâm luôn ạ,2
12h30 mà thầy,2
"thầy như vị cứu tinh của em í. em muốn qua nhật, với lại trường cũng yêu cầu học tiếng nhật nữa, mà nhà em thì không có tiền để đi học thêm. biết được kênh dạy tận tâm mà miễn phí như này em thích lắm  cảm ơn thầy nhiều ạa",2
cảm ơn thầy đã rất tận tình chỉ bảo ạ chúc thầy luôn luôn thành công,2
thầy không có video dạy về kanji n5 n4 hả thầy em tìm hoài không thấy,1
like manh cho tây tiêp nao moi ngươi ơi. qua hay  a!!,2
thầy có cách nào học từ vựng nhanh vào không ạ. em người trí nhớ kém học ngày học đêm học rất nhiều nhưng hiệu quả thì không có.,1
thầy ơi thầy dạy giao tiếp đi ạ khỏi ngữ pháp nữa dạy trực tiếp luôn đễ giao tiếp,1
cố gắng chăm chỉ em nha,2
kết bạn học cùng mình không,1
"kết bạn với mình học không, mình mới bắt đầu",1
kết bạn học chung với mình đi bạn để tiện học chung,1
"làm sao để kết bạn giờ,  mình cũng mới học nè",1
thầy dạy hay và dễ hiểu quá .cảm ơn thầy rất nhiều!,2
"mỗi ngày là mai nì chi , thầy phát âm là mai ì chi.",1
bài giảng của thầy rất hay ạ,2
"cảm ơn thầy rất nhiều,rất chi tiết và dễ hiểu ạ",2
cảm ơn thầy vô cùng ạ !!!!!!,2
thầy ơi thầy  có thể cho em các từ khoá để hỏi từ bài 1 đến bài 10 được không ạ,1
thầy giảng rễ hiểu quá ạ,2
hay quá ạ,2
thầy ơi thầy làm video dạy chữ kanji đi ạ. em ở vùng quê muốn học chỉ xem trên youtube được thôi,1
quá dễ hiểu luôn ạ,2
học từ thầy có động lực lắm ạ,1
cảm ơn thầy nhiều giảng rất dễ hiểu luôn,2
"thầy cảm ơn em nhé, chắc tại nói liên tục nhiều quá bị líu lưỡi mất",2
thầy chưa hiểu ý của em lắm.. em muốn hỏi về  các từ để hỏi trong tiếng nhật từ bài 1 - 10 đúng không em nhỉ?,1
"thầy cảm ơn em nhiều nhé. khi tự học nếu có gì khó hiểu thì đừng ngại để lại bình luận, thầy sẽ trả lời em sớm nhất có thể nhé!",2
"thầy cảm ơn em nhé, khi tự học có gì không hiểu thì em có thể để lại bình luận, thầy sẽ trả lời sớm nhất có thể nhé!",1
"kanzi thuộc về từ vựng, mà từ vựng thì em có thể tự học được, em có thể mua cuốn sách kanji look and learn để tự học nhé.",1
"thầy chúc em học tốt, khi tự học có gì không hiểu thì đừng ngại bình luận, thầy sẽ trả lời em sớm nhất có thể nhé!",1
"vậy em tiếp tục học nhé, thầy có trọn bộ 50 video giáo trình minna, chúc em học tốt nhé!",1
"thầy cảm ơn em nhiều, chúc em học tốt nhé",2
cảm ơn thầy nhiều ạ .rất hay và rất dễ hiểu ạ,2
thầy dạy quá kĩ và quá dễ hiểu.e cám ơn thầy nhiều ạ.,2
nhờ thầy mà em có thể ôn lại những gì em kg nắm kịp trên lớp. cám ơn thầy ạ,2
thầy ơi. trung tâm mình có lớp học trực tuyến không ạ,1
"cảm ơn bài giảng của thầy, dễ hiểu lắm ạ.",2
thầy dạy rất kỹ . cảm ơn thầy.,2
thầy còn lú . em thì lẫn lộn luôn,1
hay lắm ạ,2
giảng rất dễ hiểu cảm ơn thầy rất nhiều,2
chúc thầy có thật nhiều sức khỏe ạ,2
bài giảng của thầy rất dễ hiểu..! cảm ơn thầy nhiều ạ,2
xin lỗi thầy ạ phút 36.36 em để ý phía sau không nghe thầy nói,1
"tháng 1 bắt đầu học, t7 jnpt n4 có kịp không ạ?",1
em sang nhật được 1 năm  núc có thời gian ở việt nam  thì không học đến bây giờ mới cảm thấy cần phải học học để có sự tôn trọng của người khác,1
cảm ơn thầy a,2
thầy cảm ơn em nhiều và chúc em học tốt nhé,2
"thầy cảm ơn em nhiều, chúc em học tốt nhé!",2
nói thì dễ chắc đã học được,2
"nếu em đủ quyết tâm học thì hoàn toàn có thể em nhé,",1
"thôi đừng qua nhật không như mơ đâu, tiền mất giá tháng không được mấy đồng đâu, người nhật nó giả tạo thảo mai nhất thế giới đấy, muốn đi kiểm tra kỹ hợp đồng đi tỉnh nào mức lương về tay bao nhiêu chứ đừng thấy trên hợp đồng nhiều qua đây nó trừ hết á",1
nhưng mà giờ ở việt nam làm 1 tháng được có 6-7tr thôi à,1
"mất giá nhưng tháng tầm 20tr vẫn ổn hơn việt nam tháng tầm 6 7,8tr",1
ở việt nam làm lương tháng 7 - 8 triệu thêm cái văn hóa nhậu nhẹ xã giao đám tiệc đủ kiểu với qua nhật vài năm về dư vài trăm củ thì nên chọn cái nào? đối với 1 đất nước không làm chủ được nền khoa học kỹ thuật vượt trội thì làm thuê cho nước ngoài cũng là sự lựa chọn tốt. nghèo mà sỉ diện thì nghèo mãi.,1
mình cũng chuẩn bị qua nhật hỗ trợ công ty mẹ 1 năm.  học khó quá .,0
học khó thật. phải bền bỉ không bỏ cuộc mới học được.,1
cảm ơn thầy đã tận tâm cho chúng em kiến thức rất ý nghĩa,2
cám ơn thầy,2
giảng rất kĩ và dễ hiểu! cảm ơn thầy ạ!,2
"một mẹo nhớ ngày khá hay mình nghiệm ra và muốn chia sẽ để mọi người dễ nhớ, các ngày trong tuần tương ứng với 1 hành trong ngũ hành  mặt trăng mặt trời:
thứ 2: nguyệt nhật : getsuyoubi
thứ 3: hỏa nhật : kayoubi
thứ 4: thủy nhật : suiyoubi
thứ 5: mộc nhật : mokuyoubi
thứ 6: kim nhật : kinyoubi
thứ 7: thổ nhật : doyoubi
chủ nhật: nhật nhật : nichiyoubi",1
thầy giảng dễ hiểu quá ạ. em cảm ơn thầy,2
"em cảm ơn thầy ạ, thầy giảng rất kĩ và dễ hiểu",2
"cảm ơn thầy cô, em lại xong 1 bài rồi.",2
thầy giảng rất dễ hiểu và cách nói khiến em dễ nhớ kiến thức,2
thầy giảng dễ hiểu quá ạ!,2
chúc thầy có thật nhiều sức khỏe 3,2
em cảm ơn thầy nhiều ạ !,2
"em cảm ơn thầy nhiều ạ, bài giảng rất dễ hiểu ạ 3",2
dạ em cảm ơn thầy dạy rất dễ hiểu . em cảm ơn thầy rất nhiều ạ.,2
em ơn thầy nhiều ạ 3,2
"cảm ơn thầy, chúc thầy nhiều sức khỏe",2
em mới học tiếng nhật. ngoài các bài giảng trên lớp thì về nhà em rất thích ôn lại nhà nhờ các bài giảng của thầy 3,1
thầy dễ hiểu ạ,2
"tuyệt vời , cảm ơn thầy",2
thứ không phải ngày nha bạn,1
qutrong la mây cai nay no tương nhau nên cung dê thuôc ne,1
"thầy cảm ơn em nhiều nhé, hiện tại bây giờ em đã hoàn thành 50 video của thầy chưa nhỉ?",2
bạn còn học không,1
còn bạn,1
mình còn học bạn. kết bạn giao lưu kinh nghiệm hay phương pháp học được không nè bạn,1
thầy dạy dễ hiểu quá ạ,2
