Comment,Label
"Cũng đã 5 năm rồi 
Cuối cùng tôi cũng tìm lại được kỉ ức bị lãng quên 
Tôi vui và buồng  vì sao ư ví đó chỉ còn là kỉ niệm ngày đi học  còn giờ thì chỉ còn lại cái tên mà thôi",1
Nhớ mãi tuổi thanh xuân,2
"Buồn quá, mới đó mà chia tay cấp 1 rồi",0
"Toi cung co nho 1 cau ma khi chuan bi roi xa truong dai hoc cua thay giao toi : cuoc song luon co luc vui luc buon , cac em hay song lac quan va hay nho nhung ky niem dep ve thay tro lop minh .Tam biet cac em",1
Toi xem xong ma toi roi chac gan 1 lit nuoc mat,2
Cũng hơn 10 năm rồi,2
"Xem video này tôi rất xúc động và rớt nước mắt vì rất nhớ tuổi học trò từ Tiểu Học đến THCS và THPT, cứ mùa hè hàng năm, tôi đi qua trường ở cả 3 cấp chứng kiến các em các cháu đi học ra về, tốt nghiệp ra trường tôi lại khóc đẫm nước mắt vì tôi rất nhớ các bạn bè và giáo viên năm xưa dù tôi học chưa giỏi nhiều nhưng vẫn để lại rất nhiều ký ức khó quên, giờ họ đang ở phương trời khác nhau, bạn thì lấy vợ/chồng lập gia đình, bạn thì đi du học nước ngoài, bạn thì chuyển nơi ở khác đi làm. Còn các giáo viên từng dạy tôi ngày càng già đi nhiều hơn, không ít các cô giáo giờ tóc đã bạc đi nhiều, còn các cô giáo trẻ khác thì chuyển trường khác dạy học. Ôi thật buồn quá đi, thời gian thật sự tàn nhẫn lắm tuổi học trò ơi",0
Đây là trường tôi muốn và,1
"Cô sến vậy trời,đời còn chở đò nhiều mà",1
Nhìn mà muốn khóc,0
cứ tận hưởng trọn vẹn những thứ mình đang có ghi lại những thước phim cùng giáo viên và cả lớp để sau này nhìn lại mình có những kỉ niệm thật đẹp nhé,2
"Cuộc sống là 1 bức tranh nghệ thuật mà bạn, hãy luôn mỉm cười và đối xử thật tốt với những người khác, những người luôn bên cạnh và xung quanh mình nữa nhé",2
nhớ cô nhưng em là Sinh viên năm nhất r,2
"Thật cảm động quá đi,cảm ơn các thầy cô đã giúp thế hệ chúng em trên con  đường đi đến trường em chân thành càm ơn thầy cô",2
Đêm ra quân tôi chúng tôi còn thức trắng để tâm sự luôn.,1
Khóc lun rồi,0
Cho tôi hỏi là sỉ số 43 vắng 43 thế có nghĩa là không có ai đến lớp hả,1
Con người khi đang trong giai đoạn hiện tại thì không bao giờ nhận ra được những điều hạnh phúc dù nhỏ nhặt nhất… khi trải qua giai đoạn đó mà nhìn lại thì thấy sâu lắng rớt nước mắt,1
Chỉ sợ lúc mình nợp lên là thầy cô không còn nữa,0
Năm lp 12 của mình cũng z nè cả lp mỗi ng ôm thầy chủ nhiệm mà khóc nức nỡ không kìm được,0
E yêu cô,2
Thời gian đi học tôi không khác gì địa ngục vậy chả có 1 tí kỉ niệm đẹp nào,0
ôm nhau các thứ bài tập có vẻ ý nghĩa qtrong là có làm hay không,1
Khi t xem video này thấy nó rất là hay và có ý nghĩa rất là cảm động t xem xong t đã khóc,0
Không hiểu sao,1
Quên tắt quạt kìa,1
Cô giáo họ là vậy. Cô giáo mình thì học xong học sinh không thèm cảm ơn . Vì cô chỉ biết đến tiền .. nhớ hồi cấp 3 lớp minh có bố 1 bạn trong lớp mất . Cô không đến cũng không trích quỹ phụ huynh ra mua vòng hoa . Cả lớp tự góp tiền túi ra mua đi viếng bố bạn ấy. Đi Tết cô giáo 1 bó hoa 1 phong bì . Học sinh về cô mang hoa ra ngoài cổng vứt . Bạn nữ lớp mình quên cái áo khoác mình đèn quay lại lấy nhìn thấy. Từ đấy nhìn cô ánh mắt hoàn toàn khác. Lớp khác cô hay tổ chức cho liên hoan . Lớp minh cả 3 năm cấp 3 lớp tự bỏ tiền liên hoan với nhau,1
Tôi muốn thời gian trôi qua nhanh hơn vì tôi ghét cấp 3 khoảng thời gian tôi bị cô lập và bắt nạt tôi ghét c3 ghét thầy cô và ghét từng thành viên trong lớp .,0
"""Khóc"" , thứ duy nhất tôi làm được khi xem video này",0
"thầy tôi thì có câu độc quyền::"" thằng kia mày có tiền không mà đòi nói chuyện"" thầy Kim Lâm THPT Nguyễn Du NĐ nhanh quá đã 12 năm rồi",1
Năm nào cô cũng viết như v,1
Cũng lớp 12a9 và sĩ số 42 năm nay chúng tôi ra trường,1
Nhớ bửa cuối đi học đem rượu lên lớp  uống,1
Hu hu,0
mấy em học sinh sao không lại ôm cô 1 cái an ủi vẫy tay ra về luôn thế :'),0
"buồn ghê, hồi đi học chỉ mong chóng sớm được ra trường, khỏi nhìn mặt lũ bạn thân mất dạy, giờ chia xa chục năm rồi lại thấy nhớ những tháng ngày ngồi trên ghế nhà trường  mãi nhớ 12D3 Lương Thế Vinh",0
Nhìn lại mới bình thường cô quên tắt quạt,1
Chưa tắt cây quạt Trần kìa,1
Nhìn mà nhớ quá,2
tôi không bao giờ quên. ngày ấy,2
"Xem clip nhớ lại thời cắp sách tới trường,giờ ra xh bon chen mệt mỏi muốn được quay lại khoảng tg ấy",2
Đang làm CN,1
bình thường,1
Cười,2
V là hết năm nay th là 2k5 phải chia tay nhau r:((,0
Tôi vừa tốt nghiệp khoảng mấy tháng cho đến thời khắc cuối cô cũng ghi vậy sau đó là những bước đi tôi nhìn mà nghẹn ngào. Đó là cảm giác buồn . Cảm ơn tất cả thầy cô đã dẫn dắt chúng ta trên con đường học hành .,0
Cô ơi hình như cô quên tắt quạt òi,1
Em chỉ mới lớp 8 thơi mà em xem còn rơi nc mắt nói chi là trong cái khỏanh khắc đó,0
Gần 20 năm trước tôi cũng chia tay lớp 12. Buổi liên hoan chia tay lớp tối không đến. Lý do mà bao nhiêu năm tôi vẫn tiếc nuối. Vì bố mẹ nói phải thương bố mẹ. Lớp 12 chi phí nhiều quá. Tôi đã nghĩ bớt khoản tiền đóng góp ấy là thương bố mẹ. Các bạn trẻ đừng sai lầm giống tôi. Chúng ta chỉ có 1 lần để sống. 1 lần trải nghiệm. Thêm 1 khoản chi phí đó. Ta có cả cuộc đời để gây dựng kinh tế và sự nghiệp. Không có thuốc hối hận nên tôi sống với sự tiếc nuối. Giờ đây tôi luôn ủng hộ con cái tham gia các hoạt động tập thể của con. Con cái sống tốt trở thành người tốt mới là thương bố mẹ thật sự,0
3 năm cấp 3 mỗi năm 1 cô chủ nhiệm,1
Tôi nghĩ là năm học 2021-2022 là năm học đáng nhớ nhất. Vì những bạn 2k11; 2k7; 2k4 sẽ khó có một buổi lễ TỐT NGHIỆP đúng nghĩa...,1
Học hết cấp 2 tôi vẫn ngồi đúng một chỗ của tổ 2:(,1
Khi đến hết đời chắc tụi em không thể nộp được vì cô đã không còn :(((,0
mình sắp được giao bài tập như vậy r,1
Tháng 9 năm nay tui lên lớp 12 rồi,1
Giống như buổi học cuối cùng của lớp 12 cấp 3,1
em là em ôm cô em khóc lun á,0
Sắp chết viết di trúc rồi lập cho cô trắc lúc đó cô.........,0
Không thể nào không khóc khi xem,0
"Kỉ niệm cuối năm
Ko bao h quên",2
Huhu,0
Tg chậm lại được không chỉ còn 2năm rưỡi nữa là mình kết thúc thời học sinh ^^,2
Em xem mà khóc luôn ấy,0
Nghĩ lại thì tôi không muốn rời ghế nhà trường nữa,2
vừa học xong lớp một qua lớp hai không thấy cô lớp một đâu hết trơn làm cả lớp khóc lun,0
Ngày nào cũng thấy mấy video này ngán quá,0
hông hiểu???????????????????,1
Nhưng chỉ muốn khóc mà thôi,0
Cô ơi cô chưa tắt quạt cô ơi,1
Tôi sẽ không bao giờ quên ngày ấy,2
Cái lớp học tục tặc mỗi đứa mặc 1 kiểu. Chắc là học ban bổ túc chứ không phải lớp chính quy.,0
"Thầy cô là ngọn gió giúp em bay cao , thầy cô là cánh cửa giúp em bước ra đời . Đả 2 năm rồi kể từ hôm tốt nghiệp . Tôi nhớ lần cuối cùng tôi còn được là học sinh lúc ra về cô nói nghẹn ngào "" ngày mai gặp lại các em "" nhưng cô ơi ngày mai là bao giờ ạ . Ngày mai là mãi sau này ...sau này .",2
Bình thường,2
chưa tắt quạt kìa,1
"Trong một lần cô đã nói với chúng tôi ""niềm vui và món quà mà cô muốn có nhất là thấy các em trưởng thành"" tôi đã suy nghĩ về nó rất nhiều cảm ơn cô",2
Tôi cũng nhớ năm Tôi học cấp ba mà ngày cuối cùng Tôi còn ở lớp lúc đấy là lúc cả lớp sắp ra về rồi cô giáo bật khóc nức nở lúc đấy Tôi nghĩ cô giáo sắp phải rời xa học sinh của mình rồi tiếng trống cũng đã vang lên cô đi xuống ôm trầm lấy các em học sinh của mình rồi từng bạn học sinh lần lượt ra về các bạn cũng không quên Chào cô và ôm cô,2
Tôi chưa xem nhưng tôi biết,1
Tui tuy ra trường nhưng giữ liên lạc với các cô cứ khi nào mình cần các cô giúp thì mình sẽ gọi cô 20/11 mình tìm các cô để tặng những món quà mà mình đã kiếm tiền suốt 1 thời gian có cô thì “ ôi bé lớp trưởng của cô “ có cô thì “ cô nhớ em lắm”…… nghĩ lại thì cũng muốn quay lại những thời gian đó,2
Niềm vui rồi dần dần phai đi mà thôi,1
Khóc chỉ thế thôi,0
Giáo viên nào cũng la để học sinh ngoan nhưng khi lên lớp giáo viên nào cũng buồn hết bởi vì cô thương lớp,0
Còn hai tháng nữa là tạm biệt cô rồi,0
Xúc động,0
không tắt quạt lun,0
Tôi chit sợ cả lớp đỗ mình tôi...,0
Hhmm thiệt chứ tui cũng vừa ra trường nửa năm cũng rất nhớ thầy cô với các bạn h coi xong nhớ hơn haizz tuổi học trò cứ ngỡ sẽ lâu h đây cứ như 1 cú nhắm mắt trôi qua mọi thứ,2
Cảm động quá,2
K5 chuẩn bị ạ,1
Vẫn lớp học đó chỗ ngồi đó nhưng không còn là chúng ta của khi đó,0
Đứa ra cuối cùng là đứa vô lấy đt,1
Sĩ số 43 vắng 43 rồi lớp đông như thế là gì ở đó vậy ?,0
Ui côi cái tui nhớ cô tui quá huhu,0
Khóc lun á,0
"Nhứt tự vi sư , bán tự vi sư",1
"tôi nhớ mãu 1 câu của anh lê hào từng nói: ""nhất cự ly, nhì cường độ""",1
Em mới có lớp 2 hà chị ơi,1
sao lại vắng 43 nhỉ tôi tưởng vắng 0 chứ,1
"Cho anh nào muốn làm được bài này
Lên toà nhà cao nhất bạn thấy
Càng vắng người càng tốt
Nhảy xuống
Khuyến khích:Hãy trở nên tự kỉ hoặc cô lập bởi xã hội nếu muốn làm bài dễ hơn
Cảm ơn đã than khảo",2
Tôi đang khóc vì nhạc,0
Hồi tôi đi học cô giáo tôi bị mấy bạn chọc tự nhiên nhớ lần cuối cùng giao bài tập là như này sỉ số :54 vắng 53 bởi vì một bạn đã cùng bệnh u.n.g thử đi theo rồi bây giờ nếu đến sinh Nhật bạn ấy là cả lớp thả những bông bóng cùng dòng chữ tôi yêu bạn…,0
Tạm biệt tuổi học trò,0
"Ngày cuối cùng ở trường là ngày tôi nhớ nhất năm 12, tôi đi mọi ngóc ngách của trường để xem còn nơi nào tôi chưa biết, ngồi từng chỗ trong lớp để xem góc nhìn lên bảng ra sao, tôi chào và ôm mọi giáo viên tôi gặp. Ước gì được học 1 buổi nữa cũng mãn nguyện.",1
"3 năm cấp 3 không dài đâu các em, nghĩ lại cũng đúng",0
Chx tắt quạt,0
Nhớ cô nhớ các bạn,2
Cô em giao bài hảy xóng thật tốt,2
Cấp 3 mỗi năm đổi 1 chủ nhiệm thì đ có kỉ niệm gì r,0
Lớp em cô cũng đi rồi ai cũng khóc và cũng không thấy bóng dáng của cô nữa,0
Sợ áp lực từ việc học nhưng khi ra trường ta sẽ còn phải đối mặt với nhiều loại áp lực nặng nề hơn rất nhiều,0
cảm đọng quá,2
Em xem video này em thấy tiếc vì em đã chia tay cô 1 năm rồi,0
Quên tắt quạt lớp ơi,1
"Đời người mà, chia tay lớp 12, lên đh thì chia tay đại học, chia tay bạn cùng phòng, đi làm lại chia tay bạn cùng làm... mỗi mốc khác nhau thì vẫn phải có lúc chia tay thôi. Mình đã trải qua hết rồi lúc chia tay cảm giác bỡ ngỡ hụt hẫng, lưu luyến ... Và đến bây giờ 28t rồi thì lại cảm thấy bình thường thôi, mọi thứ có gặp sẽ có chia tay hãy vui vì điều đó vì mình đã có những kỷ niệm đẹp với nhau...",1
Mình đã rơi nuớc mắt...,0
"Cô giáo t: chúng m có thể thành công không cần đền đáp cô nhưng có chuyện thì đừng có bảo cô là gv của tụi m."" tính ra 3 năm học tụi t báo cô hơi nhiều",1
"Cấp 3 là những ngày tháng cute và yên bình nhất, bài kiểm tra chỉ là những nỗi sợ nho nhỏ khi so sánh với nỗi sợ cơm áo gạo tiền. Mong các em luôn biết trân trong nó ️",2
Hỏi cno xem giờ còn lưu sđt của cô chủ nhiệm không,1
Biết được tính cách ấy không nên gần gũi với họ nếu không có đủ khả năng tài giỏi thay đổi họ trở thành nhân tài cho đất nước lợi ích cho nhân dân thì không nên trở thành nạn nhân của họ nhân ngày nhà giáo vn tội phản quốc bán dân và tội phản giáo tội nào nhẹ hơn,0
chết rồi đưa cho cô nhé,0
"Lúc ra trường c2 cô t ôm lấy từng đứa một, cô t khóc rất to, mất hơn 30p cô mới bình tĩnh được, giờ c3 rồi t vẫn nhớ cảnh cô thì thầm bên từng đứa ôm mỗi người thật chặt như không muốn rời xa luôn ấy:((",0
tôi đã tốt nghiệp cấp 3 và tôi đã quay lại ngôi trường ấy và nói với các em đang học rằng những khoảng thời gian mà các em đang chán ngán chính là những năm chúng ta không thể quay lại được nữa,0
Tui xem ma tui muon khoc Luôn,0
nhớ mãi tuổi học trò,0
"Từ ngày này, giây phút này , khoảnh khắc này cta tạm biệt nhau . Thời hs từ đây không trở lại",0
Cô quên tắt quạt kìa cô,1
Đợi sắp chết hẵng làm,0
Ngày hôm sau cờ đỏ trừ ₫ vì tội không tắt quạt,2
Xẽ nhớ mãi không quên những gì thầy cô dạy,1
Thương quá đi  ai cũng có lắm phải chia tây,0
"Em xin chân thành cảm ơn, các cô và thầy đã dạy học, và ưu ái cho em ạ ️",2
Nhìn lại lớp mình kiểu....có như không,0
ve quan tat quat kia co oi,1
Thương qué  Muốn khóc luôn,0
Tôi vẫn nhớ câu của cô:các em nên sống hạnh phúc vì các em là nghệ thuật của tương lai tươi đẹp,2
E lớp 5 rồi nhưng không muốn xa mái trường gắn với gần 5 năm,2
Tui có cô giáo dạy tui 2 năm tui siếm khóc vì nhớ cô,0
Nhìn mà muốn khóc mình lại nghĩ đến cuối cấp hai không nên cấp ba lại thấy mình trong đấy,0
Nghĩ đến 1 ngày như thế này tui cảm thấy rất buồn,0
Thật là buồn,0
Trời ơi tui chảy nước mắt dòng dòng  khóc nhiều lắm luôn yếu huhu,0
Sau này nhớ phải liên lạc với cô và bạn bè thường xuyên,1
Xin lỗi vì đã cuòi xin lỗi vì đã nghĩ cô giáo bắt trc 1 thầy ạ,1
Tốt nghiệp hay sao v,1
Bởi vậy mới nói mình phải biết tôn trọng thầy cô,2
Nhớ thời đi học...,2
Năm sau cô lại dạy khoá mới ấy mà,2
"Có ai như tôi không ra trường năm 2019 h vẫn mún quay lại thời học sinh vô tư vô lo, chứ ra đời mệt quá",0
Thanh xuân giống như 1 cơn mưa rào cho dù bạn bị cảm lạnh vì tắm mưa bạn cũng muốn được đắm mình trong cơn mưa ấy 1 lần nữa . Trưởng thành chính là điều thiêng liêng mà mỗi người tự cảm nhận và viết lên cuộc đời của chính mình,0
Vãi ò trường ở chỗ em,1
Đến khi hết cuộc đời cô giáo tới đòi bài tập thế là cả lớp cảm lạnh.,0
h tuy đã lên đại học nhưng mà kỉ niệm vẫn còn,1
Dù cấp 1 nhưng khi xa cô của mình cũng vẫn là 1 nỗi đauuu,0
Xúc động quá,0
Nhớ cô giáo dạy năm lớp 9 nhớ lắm lỡ khóc r,0
1 trải nghiệm khó quên,1
vậy là ai cũng 1 kết cục của các giáo viên và học sinh của mình năm nay mình năm cuối r,1
Nhìn cô em lại nhớ đến hồi học đội tuyển sử quá,2
Nhanh wa....gần 20 năm rùi. Những người Bạn của tôi ơi.mạnh khỏe nhé.,2
"Với t giáo dục việt nam không nên thay đổi, bởi nó đã quá hoàn hảo r, bạn cảm thấy giáo dục việt nam này nọ bla không như nước ngoài, bạn *éo xứng đáng tận hưởng những cảm xúc này",0
Cô ơi cô quên tắt quạt kìa cô…,1
còn tao thì 9 năm rồi vẫn vậy từ hồi học 12 tới giờ mỗi lần về quê hay rảnh rỗi là lại alo cho Thầy làm vài chai xong rồi làm vài cơ  thấm đẫm tình thương liền,2
Quay xong rồi thôi các em mang hết cặp sách đi vào học tiếp đi,1
Kỉ niệm lớp 12,1
Kỉ niệm lớp 12,1
Cô giáo dễ thương quá,2
"Một số đứa đi trước hời hợt với cô giáo chứng tỏ có hiềm khích gì đây,ôi nhớ tuổi học trò quá, cái tuổi hồn nhiên thích môn này sợ môn kia, giờ sóng gió cuộc đời nhiều lúc ước được trở về tuổi thơ.",1
Ôi dào vớ và vớ vẩn cái thứ xàm xí,2
Ôi dào câu like câu view,2
Nhìn học sinh lần lượt ra đi chỉ còn mình cô là ra về cuối cùng,0
ui lớp mình 12A9,2
"Các em toàn tặng sẽ hạng sang cho cô
Bây giờ cô giáo khóc là đúng rồi",0
cô giáo nhà ngta nhìn mà muốn có ghê nhìn lại cô giáo mình mà ố dề ghê,0
Tôi cũng ở Bắc Ninh nè,1
2k5 ơi năm nay cuối cấp rồi hãy trận trọng thời gian và khoảnh khắc đẹp này .... Bởi lẽ nó sẽ không xuất hiện lần 2 đâu️,0
Cô quên tắt quạt,1
Tội cũng từng chải qua.súc động thật,0
Còn khúc mở cửa lấy cái camera nữa sao không quay,1
Nguồn ở đâu vậy ạ?,1
"Đi học nghĩ đi làm sướng hơn giờ cảm thấy hối hận. Giờ không còn thấy cảnh bỏ học đi chơi cùng lũ bạn, cùng nhau bảo vệ anh em trong lớp, cùng nhau chia cái bánh mì.... Giờ chỉ còn trong quá khứ :(",2
Nhớ lại hồi học cấp 1 cấp 2 thì nói thật đó là cả 1 ác mộng đối với tôi mỗi khi đến trường. Nhưng hỏi tôi có muốn quay lại không thì chắc chắn rồi tôi sẽ không quay lại đâu lêu lêu,2
"Tốt nghiệp cấp 3 cũng 14 năm rồi nhưng mình luôn xúc động về những clip kiểu như này. Xong lại nằm nhớ lại những ngày tháng học sinh từ lớp 1 tới khi tốt nghiệp lớp 12. Những kí ức đẹp của 1 đời người dù vui hay không vui. Mình muốn con mình tham gia tất cả các hoạt động của lớp , kể cả chụp hình kỉ yếu mà 1 số ít người cho đó là dư thừa. Dù trong lớp không hòa đồng , sau này tụi nó không còn chơi với nhau nữa hay họp lớp không có mặt. Thì những kí ức , khoảnh khắc ngay tại thời điểm đó ...",1
"Cuộc đời này là cả 1 hành trình gặp gỡ, chúng ta cũng đã gặp rất nhiều người nhưng chúng ta đâu hề hay biết khi nào sẽ gặp lại họ.
Cuộc đời giống như hành trình trên một chuyến tàu... Khi mới chào đời, ta bước lên tàu và gặp cha mẹ, và chúng ta tin rằng cha mẹ sẽ luôn đi bên cạnh. Nhưng rồi, ở một nhà ga nào đó cha mẹ bước xuống và để ta đi một mình. Thời gian trôi qua, những người khác sẽ bước lên tàu đi cùng ta, anh chị em ta, bạn bè ta, và cả một nửa của ta. Nhiều người sẽ xuống tàu và để lại chỗ trống vĩnh viễn, để mỗi lần nghĩ tới, lòng ta man mác. Chuyến tàu cuộc đời đầy hỉ nộ ái ố, chào đón, chia tay, và vĩnh biệt... Ta không biết mình sẽ bước xuống trước nhà ga nào. Vậy nên ta phải sống tốt nhất, trọn vẹn nhất - yêu thương, tha thứ, dâng tặng điều tốt nhất trong ta. Bởi khi đến lúc ta phải bước xuống tàu và để lại chỗ trống vĩnh viễn - ta nên để lại những kỷ niệm đẹp cho những người sẽ tiếp tục chuyến tàu cuộc đời.
trích từ sách Bạn Chỉ Sống Có Một Lần
Rồi khi chợt nhớ lại những ký ức đó ta chỉ biết thời gian không thể nào quay trở lại. Có lẽ họ sẽ chỉ còn sống trong ký ức của chúng ta",1
Thấy cái clip cái tự nhiên hết muốn chủ nhiệm lớp 12 nữa lun tại nó cũng giống clip này này đau lắm mà vẫn nén lại,0
"Thực ra cái làm mình xúc động là tình cảm, tấm lòng của cô giáo!",2
á ù bắc ninh hẻ,1
Cách để biến 1 video bình thường thành 1 video buồn bằng cách ghép nhạc buồn vô 1 video bình thường nào đó,1
Nhớ lại năm 12 quá,0
Tui thì chỉ nhớ đến những kỷ niệm cũ chứ o dám dề thăm trường cũ vì đến đã qua 30 mà mình vẫn chưa thành công sự nghiệp gì cũng vẫn chưa lập gia đình như bao người nghĩ đến tương lai thật héo,2
Wo lớp 12A9 xưa mình cũng 12A9 ngày kết thúc cuối năm cấp 3 quá nhiều cảm xúc đã mười mấy năm nghĩ đến ký ức ùa về nhưng điều mình xót buồn đến h sự nghiệp vẫn bấp bênh tương lai tăm tối,0
có vắng hả,1
Tôi k5 nek,1
Nguồn ở thpt lê văn Thịnh ở lớp 12a9 và cũng là lớp cũ của mình,1
Hay,2
"Theo mình thì chính những kỉ niệm hay kí ức đó mới mang đến sự ưu sầu và nuối tiếc cho ta sau này. Nếu như ngày xưa ta không chìm đắm, không đi tìm niềm vui vô nghĩa nơi tuổi trẻ mà thay vào đó là nhận thức: ""đây là mộng tưởng, rồi cũng sẽ qua, không thể ở lại mãi mãi"", thì có lẽ bây giờ việc đi tìm hạnh phúc của bản thân sẽ dễ dàng hơn cả. Hạnh phúc chân thật là hạnh phúc mãi mãi, luôn tồn tại mà không phải đi tìm đâu xa, không phải đi tìm trong nhưng kí ức, không phải đi tìm trong tương lai... nó ở ngay trong chúng ta của hiện tại, chờ được ta nhìn thấy. Còn hạnh phúc thường ngày mà ta tận hưởng thì không cái nào là mãi mãi (có khi ta hạnh phúc 3ph, 1 buổi sáng, vài ngày... nhưng rồi sẽ tan biến và đằng sau hp ấy là sợ hại, ưu sầu và tiếc nuối...). Nếu xung quanh bạn có một người mà bạn chưa từng thấy họ không vui, bất mãn, tiếc nuối hay lo sợ... và bạn luôn thấy người ấy luôn vui, luôn hạnh phúc, không lo sợ... thì có thể người ấy sẽ chỉ cho bạn: ""hạnh phúc thật ở đâu!"". >-< ~ =]] ~ (= ~ Chúc bạn luôn luôn hạnh phúc.",1
"Tui tốt nghiệp 1997, Lương Văn Can Q8 TpHCM, bạn bè không biết còn ai nhớ nữa không",1
@nguyenquynhtram4616  những ng giàu tình cảm,1
Xem mà xót nhớ mãi cảnh cô giáo dạy cho mình học,0
Cứ 2_3 năm cô khóc lần,0
12a9 của ngta chứ của mình nạ nắm,1
Cũng hơn 5 năm rồi....,1
Ôi không cô quên tắt quạt kìa,1
Này giống cái bài tập của thầy giáo singapore lan tràn trên mạng nè!,1
các bạn thật may mắn vì có ng thầy cô như vậy.kỷ niệm đẹp như vậy sẽ theo các bạn đến hết cuộc đời..!!!,2
Ôi thật xúc động,0
cô quên tắt quạt,1
"thời gian sẻ không đợi chờ bất kì điều gì , nhớ ngày nào tôi còn là học sinh tiểu học nhưng bây giờ tôi đã  đi làm công ty , nếu được tôi muốn có thể quay về thời học sinh",2
"đã 5 năm mà cứ nghĩ như mới hôm qua mới vào lớp 10. Cứ mong lên lớp nhanh để ra trường sớm, nhưng khi đến ngày cuối cùng ngồi trên lớp thì lại muốn quay lại hồi lớp 10, muốn mở mắt dậy lúc ngủ trong lớp là thấy cô giáo dạy văn lớp 10 đang ghi bài vở trên bảng và thấy các bạn xung quanh đang chép bài. Thấy thằng bạn đang ngồi hát kế bên và những làn gió nhẹ luồng qua khe cửa sổ. Mong có kiếp sau lại được làm học sinh 1 lần nữa.",2
"Đúng là cảm động quá
Đúng là  ngày  cuối cùng học đại học qua nhanh thật",0
Coi mà cảm động quá à,0
t nhớ cái này t đã xem trên FB nhiều năm về trước rồi cô giáo copy không ghi nguồn à,1
A9 là đủ hiểu,1
"Tiếc nuối cái con khỉ, nói thì hay lắm, qua vài năm quên cả tên nhau, họp lớp thì tổ chức cho có với người ta được 1-2 lần rồi thôi, kỉ niệm đọng lại chỉ có những trận combat CF, đế chế với lmht thôi",0
Lớp em cũng 43 người nè,1
Nội dung hay! Giọng đọc hay!,2
"Mình cũng đã lâu lắm không về thăm lại ngôi trường cũ đã gắn bó suốt thời kì đi học , những ngày này mới cảm thấy lòng bồi hồi khó tả khi đã soạn tâm thư phát nguyện xuất gia gửi đến sư phụ và không mấy thời gian nữa là mình sẽ xuất gia theo đạo phật ,nhưng có lẽ những người thầy đầu tiên luôn là những người làm cho mình có thể nhớ mãi",2
B cũng 9x lun hả,1
Rồi ai cũng phải trưởng thành thôi bạn. Biết là  thời học sinh đẹp nhưng chỉ có 1 lần mà thôi,0
khoan! vẫn còn cái máy quay trong lớp,1
Vừa buồn vừa cảm động,0
Chỉ vài tháng nữa thôi là phải rời xa mái trường cấp rồi cảm ơn thầy cô đã đi cùng chúng em trong suốt những năm tháng tươi đẹp nhất của tuổi học trò,0
Uầy!Sướng vl,2
"Tui rơi nước mắt khi coi song vd
Tui sẽ nhớ mãi thời đi học không puyên ️",0
"ai còn nhớ câu hiền thoại của thầy cô không
tôi chưa thấy lớp nào như cái lớp này, ai nói ở dưới thì tôi biết hết,...",2
Xem nhieu lan va deu rung rung nhoc mst,1
"Cô ơi, em làm hông được...",1
"Đã 4 tháng trôi qua kể từ khi tôi đã thi tốt nghiệp xong và đi làm công ty , tôi nhận thấy rằng khoảng thời gian khi còn đi học nó rất là quý báu và tuyệt vời , cảm ơn thầy cô vì tất cả , nếu có thể tôi vẫn muốn được quay lại thời học sinh 1 lần nữa ️",1
"cho dù tôi có rời xa cô giáo chủ nghiệm của tôi, thì tôi sẽ mãi không quên cô",2
Nhìn video nay mình cứ muốn khóc làm sao một thời học sinh khó quên,0
Tui a9 nè 8a9,2
Thời học sinh đẹp lắm,2
"Camera Man ""Còn Tao thì sao""",1
Cuộc vui nào cũng phải tàn chiếc xe cũng phải hết xăng cuốn tập cũng phải hết trang,1
Hối hận khi không được học lớp 10 mà chỉ đi học nghề,0
Mình mới kết thúc cấp 3 được 4 tháng thấy video mà thấy xúc động quá cả một kỉ niệm ùa về,2
:(( thật buồn khi nghe câu chuyện nàyT^T,0
Mới đây 8 năm rồi. Giờ chỉ còn là kỉ niệm.,0
"E sắp kết thúc cấp 3 thi đại học á,a thì đã mười mấy năm vẫn nhớ ngày chia tay hôm đó thật nhiều cảm xúc",0
"vâng ,  đó là những kỉ niệm không bao h quên được",0
chúc kết quả  tốt nhe,2
Thanks ạ,2
chắc em có nghe vụ cô gái Việt ở Hàn vụ haloween tội quá nhỉ đang tương lai dở dang phía trước làm bao người tiếc thương,0
E cũng có nghe ạ thương tiếc cho cô gái ấy bao nhiêu ước mơ còn dang dở,0
"ờ em 1 người có ý chí phấn đấu với nghe em ấy sống tình cảm với mọi người và đặc biệt còn thảo hiếu nữa tự nhiên cuối cùng em ấy nhắn là:Con nhớ ba mẹ nhiều lắm,Noel này sẽ về thăm nhà đọc thật xót",0
Thôi bớt mồm điêu để ảnh đại diện là hiểu rồi,0
Thi tốt nghiệp xong đi làm cty luôn cơ à,1
tạm thời đi làm công ty 1-2 năm có tiền mới đi học tiếp được tại nhà không có điều kiện,1
Ủa rồi cái avata là sao ông nội,0
avatar là hiểu rồi còn đi làm cty,0
Vậy bạn có quy bau nó khi đang học không? Tui đã từng rất ghét học vì nó khiến tui phải thức dậy sớm nhưng từ khi tui lên lớp 6 thì tui đã rất buồn vì không quý báu nó ️,0
 ủa chứ avatar như vậy là không được đi làm công ty hả bạn ????,0
